temperature,77.29999999999998
material,PCN-777
adsorbate,nitrogen
pressure_mode,relative
pressure_unit,None
adsorbent_basis,mass
adsorbent_unit,g
loading_basis,molar
loading_unit,cm3(STP)
apparatus,mic
batch,pristine
date,2020-12-10 3:17:27
mass,0.0847
data:[pressure,loading,[otherdata],branch data]
pressure,loading,branch
0.0015498849906419453,124.42278906433039,ads
0.0019648893883353787,133.44894543894458,ads
0.0024496329458136307,142.3633840371159,ads
0.002999154203816464,151.21274293174784,ads
0.0036219003953431783,159.8737798989521,ads
0.004299666379627428,168.42469978435872,ads
0.005054636064328645,176.90059541136537,ads
0.005872789809578343,185.23155270263013,ads
0.006752218070783113,193.44740739915883,ads
0.007705451940235339,201.57103624899403,ads
0.008697896882107384,209.55977135421367,ads
0.009773002800188566,217.46521381533225,ads
0.01948563299681011,269.21547194032604,ads
0.0307510727330258,303.40666046420887,ads
0.03944980972691586,320.89,ads
0.04763661936709755,333.66662087140094,ads
0.058342878442061576,347.2526706637924,ads
0.07420232170506527,363.67203873848507,ads
0.07961273193359375,368.71370103268487,ads
0.08945035432514391,377.2806499866634,ads
0.09926232789692126,385.3407327179838,ads
0.10919827912983142,393.163783314637,ads
0.11888736925627055,400.6174311054372,ads
0.12875365207069797,408.13992539633483,ads
0.13864885631360505,415.6886665987556,ads
0.1484470568205181,423.2648001960663,ads
0.15802306125038548,431.0740931203106,ads
0.16754751707378188,439.5964937605891,ads
0.1769683837890625,448.9399926591582,ads
0.18761697066457647,457.32237947886546,ads
0.198626708984375,465.6865083567361,ads
0.20875870554070725,473.51264928140694,ads
0.21903772856059828,481.5938657547259,ads
0.22907437776264392,489.7755909009453,ads
0.2391914166902241,498.22186936409076,ads
0.24888552615517065,506.5430333000381,ads
0.258797876458419,515.3681263038552,ads
0.26837947243138366,524.145275057023,ads
0.278349464818051,533.5648244823326,ads
0.28853581077174134,543.5261185492493,ads
0.29797080190558184,553.1318742180847,ads
0.30790244654605264,563.5691596447111,ads
0.3177547254060444,574.3576941521495,ads
0.32761362979286596,585.6237948467691,ads
0.33763138620476973,597.6820484161489,ads
0.3476663288317229,610.0621972271618,ads
0.358465576171875,624.5519251544897,ads
0.3683039615028783,640.176974349714,ads
0.3745292663574219,665.7440615235131,ads
0.3850587142141242,1226.6674773176353,ads
0.39453377974660775,1393.7929140375095,ads
0.4046702736302426,1422.0405615998443,ads
0.4273121482447574,1435.1217022573226,ads
0.4534277664987664,1441.3075781101797,ads
0.48354684930098685,1447.254364107058,ads
0.49889968068976154,1450.0046787696172,ads
0.5489642896150287,1458.0250551420265,ads
0.5980626558002673,1465.0619439914196,ads
0.6485868755139803,1471.4014770150611,ads
0.6983645790501645,1476.9781268911086,ads
0.7479664049650493,1482.3883628826268,ads
0.7987187435752467,1487.3164746295538,ads
0.8479645578484786,1492.2215125503806,ads
0.8981715152138158,1497.76323783966,ads
0.9479016755756579,1504.6822452255813,ads
0.9899950529399671,1516.5774576394776,ads
0.9335552014802632,1506.6294833875932,des
0.8813830727025083,1499.70551080678,des
0.830126953125,1494.1755218430023,des
0.779897027266653,1488.9701954279203,des
0.729922164113898,1483.759683571778,des
0.6801214117752878,1478.2718324938492,des
0.6305634749563117,1472.1886550319011,des
0.5810337668971012,1465.4701104038402,des
0.5317903619063528,1457.9717996614122,des
0.48279314543071544,1449.3267610156743,des
0.433789745130037,1439.0073933904162,des
0.38552466944644326,1426.6529185084123,des
0.3546994661030016,638.3603315049113,des
0.34254222669099504,611.8022131465708,des
0.3275364122892681,590.9533757928749,des
0.31410594739412007,574.6318009796562,des
0.2965253930342825,555.1357068563624,des
0.2769299356560958,534.8307653052055,des
0.262093112343236,520.5266751957498,des
0.2438951994243421,503.89710176216806,des
0.22422344810084294,486.9901923015907,des
0.20383983411287007,470.5231921883811,des
0.15458804682681435,428.6898142652291,des
0.0997670524998715,385.67921051425475,des
